...1,openalex_id,journal_id,journal_name,doi,publication_year,oa_urls,pdf_download_status,pdf_local_path,tei_process_status,tei_local_path,journal_short,journal_long,osf_links,git_links,osf_links_raw,git_links_raw,has_osf,has_git,all_osf_links,all_git_links,has_any_link,all_osf_links_clean,all_git_links_clean,second_trial_osf,second_trial_git,second_trial_any_link
12910,W4312201740,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010024,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/24/pdf?version=1672057620""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/b93124d8a9f3e026f9522dd0630d74dc5a9c49bca310e2818059395f6afee9e7.pdf,DONE,b93124d8a9f3e026f9522dd0630d74dc5a9c49bca310e2818059395f6afee9e7.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12911,W4313260522,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010022,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/22/pdf?version=1672043400""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/e5eab1184442a1f56ce59080f70d9b7b770faf752bd69b4b751f8ec9f74536c2.pdf,DONE,e5eab1184442a1f56ce59080f70d9b7b770faf752bd69b4b751f8ec9f74536c2.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12912,W4312201780,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010023,2022,"{""pdf_links"": [""https://scholarworks.montana.edu/bitstreams/2180918b-99c6-49ed-bd7b-0c6484aad924/download"", ""https://www.mdpi.com/2227-7102/13/1/23/pdf?version=1672043252"", ""https://pmc.ncbi.nlm.nih.gov/articles/PMC10730112/pdf/nihms-1903679.pdf""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/3b94e18f9a7c37aaa80f551126c19d8f525450436298e31a2e1a18c7e8f0aa68.pdf,DONE,3b94e18f9a7c37aaa80f551126c19d8f525450436298e31a2e1a18c7e8f0aa68.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12913,W4312201800,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010025,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/25/pdf?version=1672280774""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/3e9d26ec3a152933121b287382b95b2eb1d583be5470755236eb40f55f3b9ca4.pdf,DONE,3e9d26ec3a152933121b287382b95b2eb1d583be5470755236eb40f55f3b9ca4.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12914,W4313260752,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010021,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/21/pdf?version=1671958702""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/01ce4879525f75b68c4784a7f3a615e57f25d9e2889b5559e03f6d3defe413aa.pdf,DONE,01ce4879525f75b68c4784a7f3a615e57f25d9e2889b5559e03f6d3defe413aa.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12915,W4313246661,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010020,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/20/pdf?version=1671950809"", ""https://uvadoc.uva.es/bitstream/10324/60681/1/Social-Media-Labs-in-the-Social-Education-Degree.pdf""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/937fe2c8ae0ad8154b552a14d680c0b30c093eb5b88b8369e0f47288e6f80380.pdf,DONE,937fe2c8ae0ad8154b552a14d680c0b30c093eb5b88b8369e0f47288e6f80380.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12916,W4313247138,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010019,2022,"{""pdf_links"": [""https://minerva.usc.es/bitstreams/ebd02cee-4772-4c0e-97fc-77c23ca9fc52/download"", ""https://www.mdpi.com/2227-7102/13/1/19/pdf?version=1671883125""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/c2b9eb35c59b8fc5a72441b7ab5f43bea54d34f3908be17a8c6ebd6ba0511ed2.pdf,DONE,c2b9eb35c59b8fc5a72441b7ab5f43bea54d34f3908be17a8c6ebd6ba0511ed2.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12917,W4313414442,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010017,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/17/pdf?version=1672220201""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/975798fe00ffd6533d4e674b3215cd43adcc20639d0e9d4ab67a9c27b9c11541.pdf,DONE,975798fe00ffd6533d4e674b3215cd43adcc20639d0e9d4ab67a9c27b9c11541.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12918,W4312116685,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010013,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/13/pdf?version=1671783659""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/76df40874a068248bcd97034fecb885e8232a1ad35211c81d9949e30d8e6541d.pdf,DONE,76df40874a068248bcd97034fecb885e8232a1ad35211c81d9949e30d8e6541d.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12919,W4312174361,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010012,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/12/pdf?version=1672730554""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/2b5c0d448102f837ea8202a2ab5f8a63b1eb670243e4850a18c76e7bb6f44a6b.pdf,DONE,2b5c0d448102f837ea8202a2ab5f8a63b1eb670243e4850a18c76e7bb6f44a6b.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12920,W4313244925,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010016,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/16/pdf?version=1673253577""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/a9fc183708e66c901f2a13b6367881d37a8150639de00addaf9ed49851ef9db2.pdf,DONE,a9fc183708e66c901f2a13b6367881d37a8150639de00addaf9ed49851ef9db2.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12921,W4312173390,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010014,2022,"{""pdf_links"": [""https://lirias.kuleuven.be/retrieve/307bdd31-ac47-4958-9256-65f4145729ed"", ""https://www.mdpi.com/2227-7102/13/1/14/pdf?version=1671785530""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/7373dbe2a49045c465ec19a7990a6a3643160e7c4b7e70068f583fb4235e74db.pdf,DONE,7373dbe2a49045c465ec19a7990a6a3643160e7c4b7e70068f583fb4235e74db.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12922,W4313260981,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010015,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/15/pdf?version=1671794702""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/93d480aacd3565a346685a18f6a3bf96259ea418bd4619704910e374efc0e8c8.pdf,DONE,93d480aacd3565a346685a18f6a3bf96259ea418bd4619704910e374efc0e8c8.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12923,W4313245697,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010018,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/18/pdf?version=1671802167"", ""https://roderic.uv.es/bitstreams/2aff57ec-ccfb-4439-982f-0fa6a1be5e76/download""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/b4bdfddbb669d13e909b7aac91c1a1e2f6549a82d780288ff3968eaf0b843d5c.pdf,DONE,b4bdfddbb669d13e909b7aac91c1a1e2f6549a82d780288ff3968eaf0b843d5c.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12924,W4312173749,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010010,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/10/pdf?version=1671697838""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/eb39ec56136d2d685c577e6a6531a9a36c1030ec644c020ac1e6f2b2c8e6d53c.pdf,DONE,eb39ec56136d2d685c577e6a6531a9a36c1030ec644c020ac1e6f2b2c8e6d53c.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12925,W4313415052,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010011,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/11/pdf?version=1672190532""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/78f9df255b7e05568a22e966bed875ebaf2d874b8c475066a34d9c0d5cdcc4e5.pdf,DONE,78f9df255b7e05568a22e966bed875ebaf2d874b8c475066a34d9c0d5cdcc4e5.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12926,W4313502712,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010005,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/5/pdf?version=1672792540"", ""https://zaguan.unizar.es/record/121052/files/texto_completo.pdf""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/411e067673d2144fa717380e489ce8bc28a263ea4413ee044047978a52dc552a.pdf,DONE,411e067673d2144fa717380e489ce8bc28a263ea4413ee044047978a52dc552a.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12927,W4313502753,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010006,2022,"{""pdf_links"": [""https://digibug.ugr.es/bitstream/10481/86299/1/2023%20Educ%20ScienPublicado.pdf"", ""https://repositorio.una.ac.cr/bitstreams/bfc5b0f2-3a69-4085-b567-d9a9b3c745f4/download"", ""https://www.mdpi.com/2227-7102/13/1/6/pdf?version=1672295915""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/c8f52678846c92f7fecc21b37efd9f1f611dd066f062c154bd3fa38ea307686a.pdf,DONE,c8f52678846c92f7fecc21b37efd9f1f611dd066f062c154bd3fa38ea307686a.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12928,W4313502411,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010008,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/8/pdf?version=1671622347"", ""https://repositorio.ual.es/bitstream/10835/14152/1/education-13-00008.pdf"", ""https://zaguan.unizar.es/record/125289/files/texto_completo.pdf""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/5e23624e0bc534f5a8618645bcd8c1060f11220260fecbce6bea7ecd0bf8323b.pdf,DONE,5e23624e0bc534f5a8618645bcd8c1060f11220260fecbce6bea7ecd0bf8323b.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12929,W4312187241,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010009,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/9/pdf?version=1671635059""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/491f7ac1c04563b5114ec52b7e0b76273ca5a6b60ea79bf24ea05f5685ea8908.pdf,DONE,491f7ac1c04563b5114ec52b7e0b76273ca5a6b60ea79bf24ea05f5685ea8908.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12930,W4313468791,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010007,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/7/pdf?version=1674109532"", ""https://biblio.ugent.be/publication/01HPKPR0V33H6EVFGEN5V1ZB9K/file/01HSXFNR0C1V2V0YPTPP3NR1WZ.pdf""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/78707a02967d366b970db351272ea8cca9b3db339197e9451354a9b931965686.pdf,DONE,78707a02967d366b970db351272ea8cca9b3db339197e9451354a9b931965686.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12931,W4313436000,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010001,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/1/pdf?version=1672220364""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/baec3dbffbe6ece49245aaa34e85ba384ee02c582ba3706331d2e30bd2c6b3be.pdf,DONE,baec3dbffbe6ece49245aaa34e85ba384ee02c582ba3706331d2e30bd2c6b3be.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12932,W4312040137,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010002,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/2/pdf?version=1672197176""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/6ad1c0fd576abb2d5f253b88533791c0a09ff7c44eef246b020c8847903e4a47.pdf,DONE,6ad1c0fd576abb2d5f253b88533791c0a09ff7c44eef246b020c8847903e4a47.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12933,W4313503092,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010004,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/4/pdf?version=1673517797""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/42fe0571f35291b06f06677c8bec5e6afd76d7d710e66fe83f1e385df7937b12.pdf,DONE,42fe0571f35291b06f06677c8bec5e6afd76d7d710e66fe83f1e385df7937b12.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12934,W4313467076,S2738008561,Education Sciences,https://doi.org/10.3390/educsci13010003,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/13/1/3/pdf?version=1672204885""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/80795618fce0ae2ffaf9ed31f5e9e615102bb8058487365103e14cd033d655a4.pdf,DONE,80795618fce0ae2ffaf9ed31f5e9e615102bb8058487365103e14cd033d655a4.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12935,W4313410975,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120939,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/939/pdf?version=1671449070""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/c814e9c58adeee0f9f1f3c5fa59c6059d9fa928af38481f374b3f7c1e373ca76.pdf,DONE,c814e9c58adeee0f9f1f3c5fa59c6059d9fa928af38481f374b3f7c1e373ca76.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12936,W4311944583,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120938,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/938/pdf?version=1671677449""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/293f9a453e77aa168bfdcd7a12f17cf2dbbbc86e91bf4eca61069b19a79a2705.pdf,DONE,293f9a453e77aa168bfdcd7a12f17cf2dbbbc86e91bf4eca61069b19a79a2705.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12937,W4313410946,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120936,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/936/pdf?version=1671436153""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/91fc27bcdc44ee26b7054d6d3f6f8aa28e23699de8562cd51a8fc40d40a686a1.pdf,DONE,91fc27bcdc44ee26b7054d6d3f6f8aa28e23699de8562cd51a8fc40d40a686a1.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12938,W4313410877,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120937,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/937/pdf?version=1671447590""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/5002ff3324ff4b6d6a149d6058abed3473d332e7589fe0c18620366735d06086.pdf,DONE,5002ff3324ff4b6d6a149d6058abed3473d332e7589fe0c18620366735d06086.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12939,W4311944590,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120935,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/935/pdf?version=1671367748""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/a40b8247d7c7c2afe9fe1ecd8016a6e2fcd518de330a814509bb3ec8b885a649.pdf,DONE,a40b8247d7c7c2afe9fe1ecd8016a6e2fcd518de330a814509bb3ec8b885a649.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12940,W4313411071,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120934,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/934/pdf?version=1671278740""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/ac505d6ed87158079e44aabc65ec25f8f95fb23c3b05f699604275b3632468ce.pdf,DONE,ac505d6ed87158079e44aabc65ec25f8f95fb23c3b05f699604275b3632468ce.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12941,W4313411100,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120932,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/932/pdf?version=1671598685""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/08d9607317775092eebf75751a7dfc6cdb7520734b000d33c2243ee55f9d2861.pdf,DONE,08d9607317775092eebf75751a7dfc6cdb7520734b000d33c2243ee55f9d2861.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12942,W4313292923,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120931,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/931/pdf?version=1671173152""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/a0a68f19064ec92e0c500a20c2f90e5a126a3ec2a922d6fa750742efcf9340a7.pdf,DONE,a0a68f19064ec92e0c500a20c2f90e5a126a3ec2a922d6fa750742efcf9340a7.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12943,W4313411045,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120933,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/933/pdf?version=1671673208""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/91a5156d5387c363430c7cee2043edd1cb2829c509a72c148ba1024d604b37b1.pdf,DONE,91a5156d5387c363430c7cee2043edd1cb2829c509a72c148ba1024d604b37b1.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12944,W4313293227,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120928,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/928/pdf?version=1671514726""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/50d403abdee9bd194263d27e2804bbf68b54909704f7256c2e23aff94e45da0d.pdf,DONE,50d403abdee9bd194263d27e2804bbf68b54909704f7256c2e23aff94e45da0d.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12945,W4311612396,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120926,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/926/pdf?version=1671087925""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/cc45a34771c985a8ee032adeb4c47869e5b2a0e9d1adc0d95155b03c67a4ebb4.pdf,DONE,cc45a34771c985a8ee032adeb4c47869e5b2a0e9d1adc0d95155b03c67a4ebb4.grobid.tei.xml,mdpi,Education Sciences,osf.io/2hwga||osf.io/2hwga,NA,osf.io/2hwga; osf.io/2hwga,NA,TRUE,FALSE,osf.io/2hwga; osf.io/2hwga,NA,TRUE,osf.io/2hwga; osf.io/2hwga,NA,TRUE,FALSE,TRUE
12946,W4313293203,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120929,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/929/pdf?version=1671118298""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/6f0ee93787814ab72ecaf45fc4893f6d3e314f0f5fca21b5c58f3aa9496f404e.pdf,DONE,6f0ee93787814ab72ecaf45fc4893f6d3e314f0f5fca21b5c58f3aa9496f404e.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12947,W4311793714,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120927,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/927/pdf?version=1671095406""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/6315eaceb99b11b938dd13c2d0d31b90e64d651a7b7373642aa003f62614b85c.pdf,DONE,6315eaceb99b11b938dd13c2d0d31b90e64d651a7b7373642aa003f62614b85c.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12948,W4311613194,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120925,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/925/pdf?version=1671604298""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/49d34d83fbd32d031826387b0e058bd9e186952eb02eb20d436b53b5bd5c04a3.pdf,DONE,49d34d83fbd32d031826387b0e058bd9e186952eb02eb20d436b53b5bd5c04a3.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12949,W4313293182,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120930,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/930/pdf?version=1671668337""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/c95791ff34d49b768e7246da348bf494e5e8889950bea314ec8ebb3303124490.pdf,DONE,c95791ff34d49b768e7246da348bf494e5e8889950bea314ec8ebb3303124490.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12950,W4311788200,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120918,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/918/pdf?version=1671022524""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/7f1495b79982ec69fab52ce917c093ca937a8dbd850865d365d64177a902d394.pdf,DONE,7f1495b79982ec69fab52ce917c093ca937a8dbd850865d365d64177a902d394.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12951,W4311788825,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120923,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/923/pdf?version=1671593738""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/1e151f5c8d5da8d8e7cf01aa97ab96c3089f5b4051e0b9a31a861ac3682c7fda.pdf,DONE,1e151f5c8d5da8d8e7cf01aa97ab96c3089f5b4051e0b9a31a861ac3682c7fda.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12952,W4311791656,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120922,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/922/pdf?version=1671674305""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/80358e0a5de11c1114d3fa9ff940db3f6b9be7c00b3454147fa4e647b0a8b898.pdf,DONE,80358e0a5de11c1114d3fa9ff940db3f6b9be7c00b3454147fa4e647b0a8b898.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
12953,W4311391897,S2738008561,Education Sciences,https://doi.org/10.3390/educsci12120916,2022,"{""pdf_links"": [""https://www.mdpi.com/2227-7102/12/12/916/pdf?version=1671701762""]}",DONE,/home/jere/projects/open-science-mentions/db/pdfs/test/1ab42e85d6e2abed5edd753526df39d2f9c89d83e85895aaf7f773841dd58d45.pdf,DONE,1ab42e85d6e2abed5edd753526df39d2f9c89d83e85895aaf7f773841dd58d45.grobid.tei.xml,mdpi,Education Sciences,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
